id,structure_5fba4,structure_06fb2,structure_975e2,structure_52fce,structure_14320,structure_c80df,structure_6fedc,structure_bbdd3,structure_4bd55,structure_d00ba,structure_ea5c4,structure_74928,structure_9176d,structure_24ac5,structure_bcaba,structure_bfcaa,structure_dc0fa,structure_1a80e,structure_70b08,structure_793be,structure_5a2ea,runtime_perc_diff,memory_perc_diff,cpu_perc_diff,runtime,memory,cpu,runtime_has_improved,memory_has_improved,cpu_has_improved
0d2c7,original,gpt-4-o_2,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.35855273051533665,-9.790213063884362,0.017998341924491585,24.718234362701576,8938649.92667111,99.89925781981309,False,True,False
853c7,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,0.6702984496013303,-10.428611231378119,0.029118847256254837,24.640899037321407,8990625.577084819,99.88814651767069,False,True,False
70ede,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,original,original,original,0.6376966535723999,-9.57115036015317,-0.0056927129478816585,24.648986623932917,8920814.777562657,99.9229292682685,False,True,True
fedb6,original,gpt-4-o_2,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,1.0422258962632711,-9.105540273145305,0.006731408738442384,24.548634321739275,8882906.794201076,99.91051542862793,False,True,False
6462e,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,original,original,original,0.8675744240322881,-8.87023331157338,0.006561235421992174,24.5919604289035,8863749.107043877,99.9106854611111,False,True,False
e15f5,gpt-4-o,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,original,original,0.7975314538756577,-8.302891901288595,-0.004207189632929165,24.609336115419865,8817558.594120027,99.92144497435383,False,True,True
54ba1,original,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,original,0.8206857452411634,-9.201929105948054,0.02670827142865383,24.603592188407976,8890754.361021653,99.89055509853627,False,True,False
956ea,original,gpt-4-o_2,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.6163628611016618,-9.239343686593502,-0.01133992100190418,24.65427893648545,8893800.496275514,99.92857180276467,False,True,True
8878b,original,gpt-4-o_2,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,original,0.7632175315159934,-9.437076589730955,-0.010252242094337912,24.61784843231241,8909899.064178845,99.92748502400639,False,True,True
f602f,gpt-4-o,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,original,gpt-4-o,gpt-4-o,original,0.9556062937501726,-10.09390205616476,-0.0280272456613371,24.57012220347921,8963374.986517733,99.94524531720556,False,True,True
22f47,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,0.20674498842038252,-9.405648581974617,-0.0050844044996604535,24.75589358434081,8907340.330104223,99.92232146324865,False,True,True
b7188,original,original,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.7441714363184501,-10.193036710565298,-0.018186916573142517,24.622573231657345,8971446.10639772,99.93541313184909,False,True,True
c0ecd,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o,original,original,original,-2.1735330590606528,-8.250235526849341,0.008472546114816895,25.346373472362757,8813271.537155794,99.9087757321948,True,True,False
27a92,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,original,gpt-4-o,original,original,0.6776981282742152,-9.355628550682907,0.02173160726382612,24.63906338562568,8903267.912931869,99.89552764407686,False,True,False
1c1ba,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,0.9171605184679382,-10.060323100089867,0.010794278547086164,24.57965951661269,8960641.131423729,99.90645592119888,False,True,False
c5b3b,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,original,original,original,gpt-4-o,gpt-4-o,original,1.0045003555309082,-8.871040558391167,-0.009515394619697803,24.557992964982986,8863814.829629773,99.92674878633738,False,True,True
786b0,original,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,original,original,gpt-4-o,original,original,gpt-4-o,0.9214805391990609,-9.289561407192704,-0.007136150263521399,24.578587841242552,8897889.0084664,99.9243715110137,False,True,True
bef5e,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,-0.14544733378578004,-9.487048968041025,-0.002696145950656209,24.84326257184148,8913967.601649093,99.91993518119217,True,True,True
f53b7,original,original,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,0.5072234748199829,-8.08186284428721,0.003751194999903346,24.681353341788054,8799563.352932109,99.91349317597933,False,True,False
743f5,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,original,original,original,-1.3603349069192652,-9.3380479938917,0.015352140903036894,25.14464193334182,8901836.579133645,99.90190183087209,True,True,False
b9caf,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,0.4641506665909043,-10.211198503225619,0.006571132673666519,24.692038491368294,8972924.761936324,99.91067557205027,False,True,False
1559a,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,0.6571063650020347,-9.760079185109985,-0.011781280975619634,24.644171621650457,8936196.555047356,99.92901279747446,False,True,True
4aa5f,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,0.78679138738833,-8.933990939552256,-0.006933842848291323,24.61200042317311,8868939.980626812,99.92416937102553,False,True,True
47647,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o_1,original,original,gpt-4-o,original,original,original,-0.39803776614996894,-9.291170846031171,-0.0051831625052810104,24.90592313806216,8898020.042098215,99.9224201395234,True,True,True
d009d,original,original,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,original,gpt-4-o,original,original,original,0.9442300577864396,-8.799484640411212,0.01062398261668737,24.572944326947134,8857989.052603252,99.90662607619453,False,True,False
debb1,original,gpt-4-o_2,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,1.0704775424865811,-9.472742256239396,0.005353693089581384,24.541625884672005,8912802.810318174,99.91189200409677,False,True,False
0fa56,gpt-4-o,original,original,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,original,original,original,original,0.4814699538535506,-9.491221226037979,-0.010921946003069387,24.68774206439654,8914307.289063824,99.92815417367665,False,True,True
e3e29,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o_1,original,original,gpt-4-o,original,gpt-4-o,original,-1.3476208679661041,-10.82927082212398,-0.010244054392823231,25.14148793866237,9023245.568625929,99.92747684308091,True,True,True
56ba9,original,gpt-4-o_2,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,0.7798560939122783,-11.049951531036685,0.013573619981931354,24.61372087399165,9041212.448801236,99.90367887991181,False,True,False
493d3,original,original,original,original,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,0.6989558847519728,-9.87609114681601,0.013762346700824983,24.633789935459692,8945641.753157984,99.90349030938076,False,True,False
218bd,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,-0.043716856616149366,-9.387482770460343,-0.010128159093488649,24.81802610804637,8905861.347367706,99.92736104369506,True,True,True
2ce51,original,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,0.147304394029627,-10.377234228916846,0.014181167308968809,24.770639120290678,8986442.681119258,99.90307183538324,False,True,False
a3714,original,gpt-4-o_2,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,original,original,original,original,0.19630830504444732,-8.632793938832979,0.00541763442424839,24.75848263129592,8844417.808082832,99.91182811567914,False,True,False
3f204,original,original,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o_1,original,original,original,gpt-4-o,gpt-4-o,original,-0.22459345415789386,-8.63433817746309,-0.004153341160243007,24.862896493325632,8844543.533392334,99.92139117044546,True,True,True
fd161,original,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,-0.02126321264842801,-10.091414179038678,0.02130277110132107,24.812455991903942,8963172.434194807,99.89595612533999,True,True,False
56422,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,original,original,original,original,0.9133513154465529,-8.553233115476143,0.01463609284306121,24.580604472508032,8837940.30587186,99.90261728633976,False,True,False
1b1b0,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,original,original,original,gpt-4-o,original,0.753242860653503,-9.708377055313896,0.01330401361544091,24.620322866986196,8931987.188603722,99.90394826315548,False,True,False
ebdda,original,gpt-4-o_2,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,0.8450663885504376,-7.812220069891064,0.015677656998280852,24.597544038047392,8777610.190639026,99.90157658416985,False,True,False
136e3,original,original,original,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,0.4174274549349673,-8.935235651975523,0.012902958313968508,24.703629203140736,8869041.319792667,99.90434898654867,False,True,False
1a9bd,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,-0.2005402261392209,-8.20061816697923,0.01206667551861761,24.856929565469425,8809231.903769651,99.90518457724697,True,True,False
349c1,original,gpt-4-o_2,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,1.0459116797031853,-9.110223501758025,0.0030031048147118257,24.54771998276313,8883288.08265956,99.91424064705456,False,True,False
2f44c,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,1.0506521309205095,-9.252789475583711,-0.001777604895323233,24.54654401044051,8894895.194950536,99.91901740030978,False,True,True
80a64,original,original,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o_1,original,original,gpt-4-o,original,original,original,-0.03686148853179684,-9.926507460988923,0.009858760930116601,24.816325484464567,8949746.433988893,99.90739066459332,True,True,False
7d04f,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,-0.3997141670770128,-10.69893516474269,-0.003876239228299135,24.906339005877573,9012634.196429975,99.92111429783957,True,True,True
11bdf,original,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,0.9080764298101492,-10.026674843626408,-0.007170139998036291,24.581913022945326,8957901.634188263,99.92440547261874,False,True,True
f5104,original,original,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.2153130735034949,-8.415440897090667,-5.275979126014737e-05,24.753768083949883,8826721.852346767,99.91729398266568,False,True,True
f34e2,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,original,original,original,original,-1.2416594908566045,-9.337642971011377,33.34379051225493,25.115201907853287,8901803.603901714,66.60104565299908,True,True,False
0863f,original,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,0.42681211852823986,-9.556384164314311,0.0169718643904718,24.701301132639248,8919612.577005168,99.9002834478473,False,True,False
ebb2b,original,original,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,original,original,0.8109711134700998,-9.156365253314366,-0.004201332558669258,24.606002114713192,8887044.746870836,99.92143912212681,False,True,True
6fa9f,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,0.6485040061569869,-8.468318351429641,-0.0031405659892245236,24.64630562439561,8831026.908691585,99.92037923343435,False,True,True
1703f,original,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,0.7953724321281772,-9.739915961918381,0.011518485364154694,24.609871707856655,8934554.9515886,99.9057323137262,False,True,False
added,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,0.5801901965960019,-10.62962256487343,0.01150845899229232,24.663252354909975,9006991.060776543,99.90574233180037,False,True,False
01582,original,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,original,original,0.48834006361002885,-8.940162296962276,0.009181952720933518,24.686037783821423,8869442.426172012,99.9080669126846,False,True,False
3e832,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,original,original,original,gpt-4-o,original,original,0.3332373550699586,-8.784574160517318,0.0027963690957428615,24.724514393756788,8856775.105054643,99.91444721168166,False,True,False
ed7ef,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,original,original,original,gpt-4-o,gpt-4-o,original,0.023304936738008278,-9.488540139183065,33.326754934348266,24.801399890333414,8914089.006430516,66.61806713247722,False,True,False
90302,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,0.21774809739583095,-10.045818020528365,-0.002691391470451154,24.753164023160934,8959460.189837584,99.91993043064672,False,True,True
6572c,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,original,original,gpt-4-o,original,original,0.6542861805119837,-9.893049344588201,-0.022402378473324512,24.644871229926746,8947022.417144716,99.93962510508639,False,True,True
cd588,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,0.8450024312178379,-9.708253493008476,0.01572546170833871,24.597559904058773,8931977.128688894,99.90152881902236,False,True,False
370d4,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,0.14089869449830675,-9.30363707669497,0.006834886315844299,24.772228193779785,8899034.989320733,99.91041203668726,False,True,False
334ce,original,gpt-4-o_2,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,0.7774573610633334,-9.185841067754406,0.0025053986229339577,24.61431593199571,8889444.541708922,99.91473794135099,False,True,False
a5207,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o,gpt-4-o,original,0.3310644326014554,-8.720336951509944,-0.008379941622333216,24.72505343457063,8851545.186034,99.92561427302654,False,True,True
4f749,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.8831535682787158,-9.793999498907526,0.004388468764916257,24.588095682362717,8938958.202028245,99.91285642961401,False,True,False
